"fc_id","we_date","boxes_per_hr","bph_actual_minus_fcast","cargo_loss","damages_per_sales","fcast_cargo_loss","fcast_damages_per_sales","fcast_labor_per_sales","fcast_ot_hrs_pct_tot_prod_hrs","fcast_prod_avg_wage","fcast_receiving_cartons","fcast_vol_boxes_wkly","ft_headcount_wkly","labor_per_box","labor_per_sales","leave_behinds","missing_wrong","ot_hrs","ot_hrs_pct_tot_prod_hrs","prod_avg_wage","pt_headcount_wkly","pt_ot_hrs","pt_tot_hrs","receiving_cartons","temp_headcount_wkly","temp_hrs","temp_ot_hrs","tot_damages","tot_headcount_wkly","tot_prod_hrs","tot_sales","vol_boxes_wkly"
"4974",15332,17.8839,-6.8776,NA,4e-04,NA,0.0013,0.0158,0.02,17.6283,31485.1789,58707.2768,53,0.9654,0.0167,0,0.003,34.2,0.0168,17.1991,14,0,356.41,40934,0,0,0,852.609,67,2041.16,2109128.4583,36504
"4974",15339,18.3112,-5.1029,NA,0.0011,NA,0.0012,0.0167,0.02,17.6283,31485.1789,44533.3133,47,0.9408,0.0164,0,0.0035,27.86,0.0175,17.2264,14,0,286.59,27523,0,0,0,1898.201,61,1594.6,1677467.0027,29199
"4974",15346,21.8123,-4.6754,NA,0.0011,NA,0.0012,0.0139,0.02,17.6283,35797.5745,68856.7154,60,0.8201,0.0175,0,0.0031,215.59,0.0922,17.8308,13,29.32,360.44,41425,0,0,0,2654.038,73,2337.44,2394719.482,50985
"4974",15353,19.325,-6.666,NA,9e-04,NA,0.0012,0.0141,0.02,17.6283,42306.2244,78483.5892,60,0.912,0.0174,0,0.0025,113.33,0.0412,17.6253,15,7.38,401.8,53448,0,0,0,2478.068,75,2753.95,2786540.2122,53220
"4974",15360,20.5172,-4.6816,NA,8e-04,NA,0.0012,0.0146,0.02,17.6283,43933.3869,72568.6972,61,0.8452,0.0134,0,0.0021,32.72,0.0145,17.2272,16,0.3,373.96,37450,0,0,0,2364.105,77,2252.99,2908902.9533,46225
"4974",15367,20.7018,-5.6584,NA,0.0012,NA,0.0012,0.0139,0.02,17.6283,40679.062,80633.927,62,0.8404,0.014,0,0.0035,60.63,0.0243,17.397,16,2.7,338.84,38814,0,0,0,3840.753,78,2494.61,3107246.0087,51643
"4984",15010,27.0693,2.9181,NA,0,NA,0.0012,0.0143,0.02,15.3164,25630.0541,28683.8714,27,0.5498,0.0154,0,0.0026,5.51,0.0049,14.8824,6,0,166.08,15979,0,0,0,0,33,1129.95,1092139.2339,30587
"4984",15017,24.8388,0.8882,NA,0.0013,NA,0.0012,0.0144,0.02,15.3164,23391.0874,27198.0803,29,0.6051,0.0131,0,0.0032,6.51,0.0057,15.0304,6,0,163.72,22881,0,0,0,1687,35,1146.07,1318708.7585,28467
"4984",15024,24.5471,-0.908,NA,0.0013,NA,0.0013,0.0136,0.02,15.3164,20413.1775,28781.7475,29,0.6118,0.0125,0,0.002,2,0.0018,15.0182,7,0,171.66,20926,0,0,0,1741,36,1114.43,1341320.9972,27356
"4984",15031,24.5419,0.6394,NA,0.0011,NA,0.0013,0.0144,0.02,15.3164,24579.089,27665.1672,29,0.62,0.0125,0,0.0025,12.53,0.0115,15.0854,6,0,140.12,23309,0,0,0,1421,35,1085.98,1324894.1602,26652
"4984",15038,24.6258,-0.2554,NA,0.0012,NA,0.0013,0.0136,0.02,15.3164,20811.683,27805.1085,28,0.6289,0.0164,0,0.003,34.39,0.0304,15.4882,5,0,124.56,23667,0,0,0,1242,33,1130.4,1070715.0138,27837
"4984",15045,24.9196,-0.0783,NA,0.0012,NA,0.0013,0.0136,0.02,15.3164,20842.6744,28059.041,27,0.6118,0.0131,0,0.0025,3.3,0.003,15.247,5,0,142.56,25650,0,0,0,1528,32,1094.56,1273012.3086,27276
"4984",15052,23.091,-0.6373,NA,0.0013,NA,0.0013,0.0143,0.02,15.3164,21244.5939,25750.7986,28,0.6707,0.0149,0,0.0035,1.15,0.0011,15.4871,5,0,138.54,21485,0,0,0,1463,33,1041.23,1085330.4281,24043
"4984",15059,24.8667,0.449,NA,0.0012,NA,0.0013,0.0139,0.02,15.3164,22492.9656,27705.5349,28,0.6121,0.0151,0,0.0014,2.32,0.0023,15.2203,5,0,134.93,19876,0,0,0,1274,33,1026.07,1037607.1122,25515
"4984",15066,23.3489,-2.1894,NA,0.0013,NA,0.0013,0.0133,0.02,15.3164,22415.4871,30026.7528,27,0.6562,0.0143,0,0.0028,2.42,0.0024,15.3214,5,0,126.15,16341,0,0,0,1466,32,1016.88,1088726.3393,23743
"4984",15073,24.3202,0.0339,NA,0.001,NA,0.0013,0.0136,0.0611,15.6279,23443.3095,27903.2375,27,0.6303,0.0144,0,0.0015,4.8,0.0044,15.3285,5,0,135.63,19859,0,0,0,1116,32,1101.43,1174595.4649,26787
"4984",15080,26.9702,1.9078,NA,5e-04,NA,0.0013,0.0132,0.0611,15.6279,21005.5866,28275.6135,26,0.5724,0.0134,0,0.0028,4.69,0.0046,15.4389,4,0,101.21,14941,0,0,0,580,30,1023.87,1180615.172,27614
"4984",15087,24.0012,1.4232,NA,0.0014,NA,0.0013,0.0147,0.0611,15.6279,24563.8102,25067.8072,24,0.6461,0.0134,0,0.003,30.18,0.0304,15.5068,3,1.28,103.16,17204,0,0,0,1632,27,992.74,1145194.2591,23827
"4984",15094,25.1481,2.1009,NA,9e-04,NA,0.0013,0.0144,0.0611,15.6279,24326.5277,25855.3478,25,0.6123,0.0134,0,0.0027,11.23,0.0112,15.3978,3,0,100.5,17720,0,0,0,1068,28,1001.19,1147471.7113,25178
"4984",15101,27.1256,6.9407,NA,4e-04,NA,0.0013,0.0187,0.1782,17.1764,20096.0242,26714.7195,25,0.5865,0.0161,0,0.0023,55.9,0.0519,15.9083,3,0,96.69,18196,0,0,0,455,28,1076.88,1064341.7118,29211
"4984",15108,23.3318,3.7865,NA,0.0018,NA,0.0013,0.0193,0.1782,17.1764,22050.3537,26047.1611,23,0.6688,0.0132,0,0.004,7.65,0.0076,15.6032,3,0,105.93,19575,0,0,0,2166,26,1009.01,1189360.9441,23542
"4984",15115,20.1709,0.7843,NA,8e-04,NA,0.0013,0.0195,0.1782,17.1764,23924.5628,26501.5986,24,0.7841,0.0191,0,0.0034,35.91,0.0294,15.8158,3,0,84.1,17974,0,0,0,795,27,1221.71,1009075.0134,24643
"4984",15122,21.2681,1.3962,NA,1e-04,NA,0.0013,0.0306,0.1782,17.1764,25027.9932,28257.5836,22,0.7445,0.0161,0,0.0037,53.21,0.049,15.8344,2,0,51.54,13767,0,0,0,99,24,1086.79,1069868.6793,23114
"4984",15129,22.114,3.3269,NA,0.0042,NA,0.0012,0.0186,0.1372,16.8533,15975.5616,20388.2381,21,0.7257,0.0191,0,0.0035,74.8,0.0716,16.0472,2,0,56.11,10847,0,0,0,3729,23,1045.04,879646.4057,23110
"4984",15136,21.6029,3.4599,NA,0.0021,NA,0.0013,0.0192,0.1372,16.8533,21898.3124,24918.619,20,0.7687,0.0177,0,0.0065,111.64,0.0965,16.2103,2,0,54.27,9064,0,0,0,2261,22,1157.39,1085970.1859,25003
"4984",15143,0,0,NA,0,NA,0.0013,0.0191,0.1372,16.8533,21925.5969,25384.1857,6,0,0,0,0.0251,15.25,0.04,15.6483,1,0,36.17,0,0,0,0,171,7,381,0,0
"4984",15150,0,0,NA,0,NA,0.0013,0.0192,0.1372,16.8533,22702.6989,25387.5259,8,0,0,0,0,17.4,0.0405,15.6942,1,0,35.13,0,0,0,0,6800,9,429.81,0,0
"4984",15157,0,0,NA,0,NA,0.0013,0.0196,0.1372,16.8533,25258.3442,25839.1755,8,0,0,0,0,12.25,0.0288,15.626,1,0,37.58,0,0,0,0,17698,9,425.38,0,0
"4984",15164,0,0,NA,0,NA,0.0012,0.018,0.0902,16.4826,17278.8018,21462.6796,8,0,0,0,0,3.5,0.0105,15.5117,1,0,30.63,0,0,0,0,0,9,333.4,0,0
"4984",15171,0,0,NA,0,NA,0.0012,0.0185,0.0902,16.4826,21735.4777,25427.0255,7,0,0,0,0,34.22,0.1146,16.5425,1,0,22.08,0,0,0,0,0,8,298.7,0,0
"4984",15178,0,0,NA,0,NA,0.0013,0.0179,0.0902,16.4826,20365.2132,26261.0571,5,0,0,0,0,33.25,0.1214,16.5992,1,0,20.97,0,0,0,0,0,6,274,0,0
"4984",15185,0,0,NA,0,NA,0.0013,0.0164,0.0902,16.4826,16809.4633,28925.833,5,0,0,0,0,39.39,0.1163,16.4879,1,0,30.65,0,0,0,0,0,6,338.64,0,0
"4984",15192,0,0,NA,0,NA,0.0012,0.0179,0.0811,16.4106,25255.4002,25829.0464,5,0,0,0,0,28.25,0.0908,16.3483,1,0,21.3,0,0,0,0,0,6,311.13,0,0
"4984",15199,0,0,NA,0,NA,0.0012,0.0174,0.0811,16.4106,23697.2872,26352.5043,5,0,0,0,0,37.74,0.1256,16.6087,1,0,21.32,0,0,0,0,0,6,300.54,0,0
"4984",15206,0,0,NA,0,NA,0.0012,0.0169,0.0811,16.4106,21575.0298,26542.7195,3,0,0,0,0,25.87,0.0926,16.5704,1,0,36.57,0,0,0,0,0,4,279.52,0,0
"4984",15213,0,0,NA,0,NA,0.0012,0.0167,0.0811,16.4106,26789.8729,29998.8166,2,0,0,0,0,36.72,0.1424,17.0312,1,0,27.73,0,0,0,0,0,3,257.95,0,0
"4984",15220,0,0,NA,0,NA,0.0012,0.0168,0.02,15.929,23126.7543,29182.8336,2,0,0,0,0,22.34,0.0885,16.5697,1,0,35.13,0,0,0,0,0,3,252.45,0,0
"4984",15227,0,0,NA,0,NA,0.0012,0.0174,0.02,15.929,21011.0069,23295.6549,1,0,0,0,0,8.93,0.178,17.4676,0,0,0,0,0,0,0,0,1,50.18,0,0
"4984",15234,0,0,NA,0,NA,0.0013,0.0167,0.02,15.929,27043.2445,31777.7451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4984",15241,0,0,NA,0,NA,0.0013,0.0169,0.02,15.929,27163.6284,31033.7725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4984",15248,0,0,NA,0,NA,0.0013,0.0155,0.02,15.929,21112.33,32924.8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4984",15255,0,0,NA,0,NA,0.0012,0.0158,0.02,15.929,23210.9006,29865.5758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4984",15262,0,0,NA,0,NA,0.0012,0.0161,0.02,15.929,22631.4238,28605.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4984",15269,0,0,NA,0,NA,0.0012,0.0161,0.02,15.929,22927.5987,28611.3833,0,0,0,0,0,0.63,0.0172,16.0771,0,0,0,0,0,0,0,0,0,36.63,0,0
"4984",15276,0,0,NA,0,NA,0.0013,0.015,0.02,15.929,21497.4949,32195.1969,0,0,0,0,0,0.2,0.0071,15.9965,0,0,0,0,0,0,0,0,0,28.2,0,0
"4984",15283,0,0,NA,0,NA,0.0013,0.0158,0.02,15.929,25870.6312,29824.3918,1,0,0,0,0,0,0,19.8331,0,0,0,0,0,0,0,0,1,16,0,0
"4984",15290,0,0,NA,0,NA,0.0013,0.0165,0.02,15.929,27786.9742,28469.3521,1,0,0,0,0,0,0,17.3087,0,0,0,0,0,0,0,0,1,40,0,0
"4984",15297,0,0,NA,0,NA,0.0013,0.0159,0.02,15.929,27786.9742,30326.2562,1,0,0,0,0,7.17,0.152,19.4003,0,0,0,0,0,0,0,0,1,47.17,0,0
"4984",15304,0,0,NA,0,NA,0.0013,0.0146,0.02,15.929,14372.5729,20022.2083,1,0,0,0,0,0,0,18.03,0,0,0,0,0,0,0,0,1,24,0,0
"4984",15311,0,0,NA,0,NA,0.0012,0.015,0.02,15.929,25652.7035,27968.0246,1,0,0,0,0,0.32,0.0079,18.1014,0,0,0,0,0,0,0,0,1,40.32,0,0
"4984",15318,0,0,NA,0,NA,0.0012,0.0147,0.02,15.929,25652.7035,29128.3411,1,0,0,0,0,0,0,18.0301,0,0,0,0,0,0,0,0,1,33.17,0,0
"4984",15325,0,0,NA,0,NA,0.0012,0.0154,0.02,15.929,25652.7035,26759.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4984",15332,0,0,NA,0,NA,0.0013,0.0151,0.02,15.929,14964.0771,22842.9652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4984",15339,0,0,NA,0,NA,0.0012,0.0162,0.02,15.929,14964.0771,17327.8848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4984",15346,0,0,NA,0,NA,0.0012,0.0126,0.02,15.929,17013.6452,28068.5719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4984",15353,0,0,NA,0,NA,0.0012,0.013,0.02,15.929,20107.0353,31992.8456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4984",15360,0,0,NA,0,NA,0.0012,0.0137,0.02,15.929,20880.3828,29581.7144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4984",15367,0,0,NA,0,NA,0.0012,0.0128,0.02,15.929,19333.6878,32869.4037,2,0,0,0,0,0,0,18.4361,0,0,0,0,0,0,0,0,2,10.48,0,0
"4013",15374,17.0123,-1.1345,NA,0.0015,NA,0.002,0.0126,0.02,16.2732,141293.8354,161005.5797,200,0.9723,0.0141,6e-04,0.0051,507.13,0.0505,16.5416,114,8.08,2799.04,148050,0,0,0,18086.725,314,10038.61,11775932.2434,170780
"4013",15381,17.5979,-0.5355,NA,0.0016,NA,0.002,0.0126,0.02,16.2732,139987.5068,159517.0066,199,0.9328,0.0137,1e-04,0.0043,331.41,0.0343,16.4082,116,2.8,2744.77,150113,0,0,0,18854.769,315,9671.2,11545714.2676,170193
"4013",15388,17.6894,-0.3812,NA,0.0018,NA,0.002,0.0126,0.02,16.2732,134125.1752,152836.8277,195,0.9199,0.0129,1e-04,0.0046,154.25,0.0173,16.2505,115,2.18,2584.55,146212,0,0,0,20447.03,310,8920.33,11249955.486,157795
"4013",15395,17.938,-0.1701,NA,0.0018,NA,0.002,0.0126,0.02,16.2732,137570.9495,156763.3181,197,0.9088,0.0127,0,0.0048,99.53,0.0117,16.2932,115,1.45,2409.62,124732,0,0,0,19027.885,312,8480.03,10867424.1349,152115
"4013",15402,17.6452,-0.7585,NA,0.0014,NA,0.0017,0.0123,0.02,16.2732,171672.5903,195622.4405,199,0.9398,0.0138,2e-04,0.0046,283.7,0.0301,16.5304,113,4.38,2554.56,143267,0,0,0,15470.349,312,9425.06,11339792.7306,166307
"4013",15409,17.9381,-0.3998,NA,0.0015,NA,0.0017,0.0124,0.02,16.2732,162794.8561,185506.1837,195,0.9167,0.0129,3e-04,0.005,143.65,0.0155,16.3292,115,0.5,2698.08,152450,0,0,0,17783.016,310,9277.64,11850373.4896,166423
"4013",15416,18.2519,-0.0538,NA,0.0016,NA,0.0017,0.0124,0.02,16.2732,158768.648,180918.2838,195,0.8923,0.0121,2e-04,0.0051,79.39,0.009,16.287,114,0,2576.31,145566,0,0,0,19300.324,309,8856.15,11907075.9572,161642
"4013",15423,18.2248,-0.105,NA,0.0015,NA,0.0017,0.0124,0.02,16.2732,161764.9874,184332.6391,194,0.8938,0.0124,1e-04,0.0045,79.44,0.009,16.2894,110,7.29,2522.26,145218,0,0,0,17894.767,304,8833.96,11597075.2311,160997
"4013",15430,18.8479,0.6118,NA,0.0014,NA,0.0017,0.0124,0.02,16.2732,150646.5804,171663.1156,194,0.8707,0.0122,1e-04,0.0044,123.79,0.0137,16.3393,111,1.23,2602.2,138632,0,0,0,17390.797,305,9027.8,12115972.8133,170155
"4013",15437,17.9278,-0.2779,NA,0.0017,NA,0.0015,0.0126,0.02,16.2732,147337.1972,167892.0441,194,0.9221,0.0129,3e-04,0.0045,244.43,0.0271,16.5164,108,4.15,2456.57,143122,0,0,0,20024.824,302,9022.74,11553160.1292,161758
"4013",15444,17.4459,-0.8728,NA,0.0019,NA,0.0015,0.0125,0.02,16.2732,160362.3186,182734.2856,188,0.9395,0.0136,0,0.0043,79.9,0.0096,16.3904,106,5.82,2297.78,157844,0,0,0,18731.546,294,8281.05,9983878.5983,144470
"4013",15451,18.582,0.2954,NA,0.0013,NA,0.0015,0.0126,0.02,16.2732,156461.9229,178289.75,195,0.8994,0.0131,1e-04,0.0042,549.04,0.0555,16.7007,103,11.16,2720.68,172096,0,0,0,16904.455,298,9886.28,12645477.9927,183707
"4013",15458,18.3315,0.0815,NA,0.0025,NA,0.0015,0.0126,0.02,16.2732,152211.4381,173446.2849,193,0.8986,0.0115,0,0.0044,129.62,0.0146,16.3672,103,2.25,2575.14,136453,0,0,0,31263,296,8901.11,12700726.6571,163171
"4013",15465,17.5483,-0.5941,NA,0.0015,NA,0.0013,0.0128,0.02,16.7614,140864.3601,160516.1887,191,0.9307,0.0132,2e-04,0.0048,49.35,0.0058,16.3318,105,0,2370.07,118084,0,0,0,15381.484,296,8511.36,10507115.895,149360
"4013",15472,17.6276,-0.4488,NA,0.0026,NA,0.0013,0.0129,0.02,16.7614,134649.4856,153434.2841,180,0.9477,0.0135,1e-04,0.0048,127,0.0154,16.7064,98,0,2376.27,112439,0,0,0,26500.012,278,8260.79,10227683.5005,145618
"4013",15479,17.6976,-0.3684,NA,0.0027,NA,0.0013,0.0129,0.02,16.7614,133706.6009,152359.8586,180,0.9463,0.0135,0,0.0045,55.03,0.0069,16.7148,94,0.52,2184.38,116227,0,0,0,26585.43,274,7944.43,9865548.8072,140597
"4013",15486,18.4852,0.5117,NA,0.0022,NA,0.0013,0.013,0.02,16.7614,125912.3666,143478.2594,177,0.8997,0.0127,0,0.0045,43.32,0.0058,16.632,95,0.93,2174,104971,0,0,0,21240.975,272,7453.25,9760528.3082,137775
"4013",15493,17.9229,-0.2256,NA,0.0022,NA,0.0014,0.0133,0.02,16.7614,113166.9443,128954.7376,169,0.928,0.0135,0,0.0046,47.29,0.0073,16.6098,95,0,1882.15,101249,0,0,0,17246.543,264,6479.54,7969530.8295,116132
"4013",15500,18.9646,0.8293,NA,0.0022,NA,0.0014,0.0133,0.02,16.7614,140161.9027,159715.7323,171,0.8814,0.0128,0,0.0037,158.58,0.0192,16.7158,97,4.7,2438.1,127443,0,0,0,23181.686,268,8251.92,10734554.9442,156494
"4013",15507,18.3122,0.2068,NA,0.0028,NA,0.0014,0.0133,0.02,16.7614,137320.8828,156478.3649,167,0.915,0.013,2e-04,0.0043,100.84,0.0124,16.7099,95,0,2407.99,112906,0,0,0,29470.227,262,8148.33,10471776.6353,149214
"4013",15514,18.2242,0.1551,NA,0.0022,NA,0.0014,0.0133,0.02,16.7614,133991.5491,152684.5596,174,0.9302,0.0135,2e-04,0.004,356.07,0.0421,16.9362,94,10.08,2443.11,125304,0,0,0,23377.299,268,8453.49,10598137.7719,154058
"4013",15521,17.7503,-0.315,NA,0.0026,NA,0.0014,0.0133,0.02,16.7614,133648.0759,152293.1689,166,0.9493,0.0135,6e-04,0.0045,197.83,0.0244,16.8192,90,3.13,2277.61,131373,0,0,0,25950.19,256,8109.29,10096903.2177,143942
"4013",15528,17.383,-0.7072,NA,0.0024,NA,0.0013,0.0132,0.02,16.7614,108723.5199,123891.416,163,0.9617,0.0142,0,0.0039,109.99,0.0185,16.7181,90,0,1721.77,113538,0,0,0,17106.305,253,5950.47,7018753.4862,103437
"4013",15535,15.9778,-2.1503,NA,0.0025,NA,0.0013,0.0131,0.02,16.7614,139465.7251,158922.4317,165,1.097,0.0156,0.0195,0.0045,804.34,0.0874,17.3378,90,18.33,2556.35,122383,0,0,0,25574.812,255,9199.34,10332001.5472,146985
"4013",15542,16.8264,-1.2342,NA,0.0025,NA,0.0013,0.0132,0.02,16.7614,133239.3611,151827.4348,162,1.0169,0.0146,0.0175,0.0059,605.8,0.0689,17.1106,90,12.89,2498.2,113008,0,0,0,25231.76,252,8798.06,10276645.5297,148040
"4013",15549,17.2329,-0.8589,NA,0.0032,NA,0.0013,0.0132,0.02,16.7614,136048.891,155028.919,166,0.9965,0.0138,1e-04,0.0046,267.66,0.0316,17.1733,95,7.1,2577.1,106777,0,0,0,33519.213,261,8468.23,10541007.3736,145932
"4013",15556,17.2198,-0.9071,NA,0.0021,NA,0.0013,0.0126,0.02,16.7614,139360.818,158802.8892,177,0.9732,0.0139,1e-04,0.0046,307.36,0.0349,16.7575,97,3.06,2531.5,130504,0,0,0,22276.545,274,8818.97,10596701.0868,151861
"4013",15563,17.4286,-0.6846,NA,0.0028,NA,0.0013,0.0126,0.02,16.7614,138047.4314,157306.2735,169,0.9668,0.0141,4e-04,0.0046,334.67,0.0385,16.8505,95,4.62,2534.24,123003,0,0,0,29636.789,264,8702.52,10427888.8795,151673
"4013",15570,17.1645,-0.9687,NA,0.0029,NA,0.0013,0.0126,0.02,16.7614,139966.5115,159493.0823,178,0.9871,0.0141,0,0.0042,441.55,0.0475,16.8971,99,2.22,2678.69,125942,0,0,0,32156.952,277,9304.12,11160240.4687,159701
"4013",15577,17.051,-1.06,NA,0.0024,NA,0.0013,0.0126,0.02,16.7614,137840.9095,157070.9399,183,0.9869,0.0135,0,0.0047,324.58,0.0348,16.8274,100,1.67,2631.71,118409,0,0,0,27901.321,283,9328.36,11665489.5073,159058
"4013",15584,17.4637,-0.7153,NA,0.0041,NA,0.0013,0.0129,0.02,16.7614,144541.0306,164705.7874,182,0.9608,0.0138,1e-04,0.005,371.51,0.0404,16.7556,98,20.61,2483.07,113367,0,0,0,45866.134,280,9194.51,11194566.6293,160570
"4013",15591,17.8764,-0.4482,NA,0.0025,NA,0.0013,0.0127,0.02,16.7614,128893.4411,146875.2203,191,0.9808,0.0143,1e-04,0.0049,1130.73,0.1284,17.5334,108,14.77,2320.19,108255,0,0,0,26851.13,299,8804.28,10795061.8385,157389
"4013",15598,18.6577,0.3932,NA,0.0044,NA,0.0013,0.0128,0.02,16.7614,153864.8696,175330.3848,192,0.9035,0.0132,1e-04,0.0049,432.59,0.0433,16.8571,107,16.45,2759.44,121273,0,0,0,55700.728,299,10000.74,12778111.5629,186591
"4013",15605,17.3703,-0.8347,NA,0.0024,NA,0.0013,0.0128,0.02,16.7614,147254.3652,167797.6563,194,0.9645,0.0139,1e-04,0.0043,317.81,0.0332,16.7542,108,10.9,2723.59,131761,0,0,0,27686.817,302,9571.12,11533599.7929,166253
"4013",15612,17.4661,-0.5516,NA,0.0028,NA,0.0013,0.013,0.02,16.7614,129534.5429,147605.7615,191,0.9515,0.0133,0,0.0049,126.56,0.0136,16.5768,107,16.17,2587.94,140413,0,0,0,32552.433,298,9292.73,11577992.7554,162308
"4013",15619,17.4741,-0.7403,NA,0.003,NA,0.0018,0.0132,0.02,16.7614,148276.3444,168962.2107,190,1.211,0.0176,0.0012,0.0047,236.74,0.0249,21.1603,108,66.1,3183.83,130487,0,0,0,34332.023,298,9518.48,11453465.3131,166327
"4013",15626,18.5894,0.4131,NA,0.0031,NA,0.0018,0.0164,0.02,16.7614,144268.9604,164395.761,193,0.9094,0.0138,1e-04,0.004,185.67,0.0204,16.9058,106,7.61,2563.87,143746,0,0,0,35006.428,299,9116.47,11187907.8518,169470
"4013",15633,18.6394,0.4316,NA,0.0031,NA,0.0018,0.0132,0.02,16.7614,147560.8133,168146.8566,193,0.8987,0.0139,0,0.0043,195.93,0.0209,16.7503,102,11.47,2506.19,146998,0,0,0,34555.506,295,9360.94,11242970.0148,174482
"4013",15640,18.0267,-0.1816,NA,0.0024,NA,0.0018,0.0132,0.02,16.7614,147615.4177,168209.0788,194,0.9295,0.0122,0,0.005,145.1,0.0158,16.7562,102,3.35,2444.96,147113,0,0,0,29669.218,296,9156.13,12527967.6012,165055
"4013",15647,13.8108,-4.3201,NA,0.0031,NA,0.0013,0.0135,0.02,16.7614,162335.9857,174262.4996,191,1.6626,0.0231,0,0.0023,3.77,8e-04,22.9622,107,0,1764.99,106139,0,0,0,15557.115,298,4984.71,4954062.0253,68843
"4013",15654,17.5859,-0.5668,NA,0.0016,NA,0.0013,0.0134,0.02,16.7614,165057.176,177183.6105,190,0.9554,0.0143,0,0.0042,161.31,0.0184,16.753,101,6.77,2367.25,184640,0,0,0,16039.166,291,8788.45,10307917.2158,154553
"4013",15661,18.4518,0.3649,NA,0.003,NA,0.0013,0.0135,0.02,16.7614,157086.8307,168627.6992,188,0.9026,0.0131,0,0.0048,93.04,0.0106,16.6553,107,1.9,2482.59,126659,0,0,0,33758.361,295,8771.56,11131182.9631,161851
"4013",15668,16.7577,-1.1471,NA,0.0028,NA,0.0013,0.0136,0.02,16.7614,83006.1702,89104.4745,177,1.0193,0.0145,3e-04,0.0035,253.39,0.0452,17.0445,103,0.75,1538.35,95852,0,0,0,18494.539,280,5608.24,6622839.2301,93981
"4013",15675,18.7128,0.3864,NA,0.0012,NA,0.0013,0.0134,0.11,17.5082,183240.7741,199270.5355,190,0.9576,0.0134,1e-04,0.0035,2033.39,0.159,17.8978,110,176.61,3548.93,163406,0,0,0,19995.141,300,12791.92,17070702.9543,239373
"4013",15682,17.828,-0.4777,NA,0.0023,NA,0.0013,0.0128,0.02,16.7614,180075.0713,195827.8995,189,0.9526,0.0139,1e-04,0.0048,554.94,0.0527,16.9707,114,24.25,3076.28,154033,0,0,0,29923.523,303,10535.31,12856378.5904,187824
"4013",15689,17.4217,-0.845,NA,0.0033,NA,0.0013,0.0129,0.02,16.7614,174384.7052,189639.7445,188,0.9685,0.0134,1e-04,0.0051,473.45,0.0467,16.8727,116,17.47,3127.93,147189,0,0,0,41957.811,304,10146.96,12776761.3245,176777
"4013",15696,17.1571,-0.7646,NA,0.0025,NA,0.0013,0.013,0.02,16.7614,135651.6404,147518.3411,183,0.9789,0.0132,1e-04,0.0044,155.06,0.0173,16.7048,114,5.77,2648.99,144338,0,0,0,28177.608,297,8956.23,11428845.9484,153663
"4013",15703,17.1475,-0.811,NA,0.0027,NA,0.0013,0.013,0.02,16.7614,111203.8282,120931.8532,165,0.9745,0.0133,0,0.0035,59.93,0.013,16.7102,106,0,1337.08,90769,0,0,0,15876.623,271,4620.86,5827207.2303,79236
"4013",15710,17.9535,-0.7033,NA,0.002,NA,0.0013,0.0129,0.04,16.9274,134186.0986,166858.0212,192,0.9497,0.0142,1e-04,0.0041,492.37,0.0598,17.0514,111,14.44,2404.43,109394,0,0,0,19364.604,303,8240.38,9863707.9181,147944
"4013",15717,18.6103,0.0796,NA,0.0021,NA,0.0013,0.0131,0.04,16.9274,151282.2885,188116.8285,196,0.9171,0.0137,0,0.0057,669.44,0.0625,17.0678,111,38.95,2950.57,120864,0,0,0,27994.654,307,10712.31,13379833.7156,199359
"4013",15724,18.1645,-0.3578,NA,0.0025,NA,0.0013,0.0131,0.04,16.9274,150289.2552,186882.0093,190,0.9379,0.0141,0.0047,0.0058,603.19,0.0591,16.9566,111,9.36,2909.15,120342,0,0,0,30678.209,301,10214.81,12376244.2912,185547
"4013",15731,17.8583,-0.6039,NA,0.0023,NA,0.0013,0.0131,0.04,16.9274,143558.4533,178512.3772,192,0.9444,0.0132,4e-04,0.0053,311.89,0.0342,16.8662,111,0,2650.25,108988,0,0,0,26824.534,303,9120.58,11638822.0546,162878
"4013",15738,18.3882,0.084,NA,0.0029,NA,0.0013,0.0133,0.04,16.9274,128267.8952,159498.8408,191,0.9211,0.0133,0.0046,0.0051,343.64,0.0374,16.8492,109,0.12,2563.89,126478,0,0,0,33949.33,300,9180.56,11661594.2262,168814
