,fc_id,year_month,turn_full_last_month,turn_part_last_month,turn_sum_last_month,boxes_per_hr,bph_actual_minus_fcast,cargo_loss,damages_per_sales,fcast_cargo_loss,fcast_damages_per_sales,fcast_labor_per_sales,fcast_ot_hrs_pct_tot_prod_hrs,fcast_prod_avg_wage,fcast_receiving_cartons,fcast_vol_boxes_wkly,ft_headcount_wkly,labor_per_box,labor_per_sales,leave_behinds,missing_wrong,ot_hrs,ot_hrs_pct_tot_prod_hrs,prod_avg_wage,pt_headcount_wkly,pt_ot_hrs,pt_tot_hrs,receiving_cartons,temp_headcount_wkly,temp_hrs,temp_ot_hrs,tot_damages,tot_headcount_wkly,tot_prod_hrs,tot_sales,vol_boxes_wkly
633,7133,2018-12,0.0,0.0,0.0,16.98978,-5.1866,0.0009599999999999999,0.00202,0.0012,0.0010999999999999998,0.01558,0.057999999999999996,16.71458,186978.40274,186698.8768,207.8,1.1670599999999998,0.02346,2e-05,0.00304,374.354,0.032,19.78,76.0,9.096,1931.712,174321.2,24.8,616.2,11.55,17191.2146,308.6,9933.949999999999,8513513.20624,169603.8
634,7144,2018-12,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.001,0.00026000000000000003,0.022039999999999997,0.04340000000000001,18.06,21471.16254,16627.947500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7415.650540000001,0.0
635,7163,2018-12,0.0,0.0,0.0,15.230919999999998,-3.3429,0.00088,0.00172,0.0009,0.00212,0.01842,0.02,18.025,46955.881160000004,37980.05656,62.2,1.18974,0.02228,0.0,0.0026800000000000005,129.998,0.05056000000000001,18.0316,8.8,0.0,172.85200000000003,44312.8,0.0,0.0,0.0,3315.4062,71.0,2310.388,1896362.0364199996,35532.2
636,7199,2018-12,0.0,0.0,0.0,16.47054,-2.76568,0.0,0.0017000000000000001,0.0005,0.0013,0.01562,0.02,18.8714,23187.781840000003,22708.7924,34.6,1.16068,0.01738,0.0,0.00338,40.138,0.0258,18.98386,6.0,0.0,126.02000000000001,23590.496000000003,0.2,2.8,0.0,2475.1907999999994,40.8,1356.8939999999998,1497799.70646,22360.6
637,7210,2018-12,0.0,0.0,0.0,14.090860000000001,-4.338120000000001,0.00206,0.0016799999999999999,0.0018,0.00066,0.020079999999999997,0.05674,18.19742,85246.09258000001,76504.2341,150.0,1.2992000000000001,0.024460000000000003,0.0001,0.004620000000000001,410.82199999999995,0.0615,18.23666,7.8,0.0,171.328,91130.2,10.6,265.898,0.0,7609.015199999999,168.4,5957.486,4546541.561040001,84822.6
638,7211,2018-12,5.0,0.0,5.0,11.360579999999999,11.360579999999999,0.00016,0.00214,0.0,0.0,0.03674,0.0,0.0,0.0,0.0,5.8,1.58452,0.048060000000000005,0.0,0.00052,3.0300000000000002,0.015159999999999998,17.00504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.532000000000004,5.8,191.14,75251.0154,2243.6
639,7212,2018-12,0.0,0.0,0.0,17.19452,-6.87662,0.00162,0.0006199999999999999,0.0016,0.00030000000000000003,0.017859999999999997,0.068,19.50808,80654.69262,84583.21998000001,102.2,1.1305999999999998,0.02336,0.00022,0.00556,713.5939999999999,0.13172,19.39794,31.8,20.327999999999996,853.234,92034.8,15.2,377.55,26.2,2618.7574,149.2,5389.346,4515802.2414,92697.8
640,7214,2018-12,3.0,0.0,3.0,17.81448,-13.138320000000002,0.0009999999999999998,0.00214,0.0011,0.00276,0.010280000000000001,0.059,16.412420000000004,24666.509420000002,21855.37428,39.2,0.8689199999999999,0.019680000000000003,0.0,0.00162,84.704,0.05014,15.41216,2.0,0.0,49.874,28683.2,0.0,0.0,0.0,2508.7924000000003,41.2,1491.922,1185196.66714,26663.0
642,7221,2018-12,0.0,0.0,0.0,16.25944,-7.057519999999999,0.00154,0.00028,0.0009,0.00035999999999999997,0.01454,0.05500000000000001,13.58614,133432.04096,129929.26528,149.4,1.1301999999999999,0.02264,0.0,0.0032,411.474,0.05134,18.264959999999995,27.0,14.693999999999999,683.866,142934.6,39.8,993.9399999999999,0.0,1934.6718,216.2,7193.639999999999,5972283.476159999,118842.8
643,7223,2018-12,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,6367,2019-01,0.0,0.0,0.0,14.341574999999999,-2.258225,0.0009249999999999999,0.0076500000000000005,0.0008,0.0029250000000000005,0.0228,0.0252,17.7334,3272.3130499999997,4076.666725,5.75,1.33995,0.027475,5e-05,0.006975,39.4275,0.137425,19.183975,2.0,0.625,39.145,3816.0,0.0,0.0,0.0,1476.8129999999999,7.75,287.2475,200591.83132499998,4112.25
645,6710,2019-01,0.0,0.0,0.0,16.303725,-5.179975000000001,0.00115,0.001125,0.0009,0.001075,0.0157,0.0325,18.0528,99273.18747499998,151374.13445,207.25,1.125775,0.0211,0.0,0.00365,447.5825,0.04135,18.277025000000002,40.75,0.0,969.3475,120872.5,57.75,1441.915,52.2425,9835.44125,305.75,10098.8625,8784692.630549999,164517.25
646,7215,2019-01,0.0,0.0,0.0,14.120525,,0.0,0.0039,,,,,,,,148.25,1.369825,0.026000000000000002,0.008775,0.0,1229.59,0.117975,18.999675,8.0,8.4025,188.89999999999998,97630.75,123.5,3090.07825,270.3525,28648.7935,279.75,9925.92575,7237332.25,137552.25
647,6818,2019-01,3.0,1.0,4.0,19.515074999999996,-6.193349999999999,0.0011,0.001725,0.0012,0.001775,0.0132,0.05,18.5945,154004.535775,217076.417525,218.0,0.9658,0.017050000000000003,7.500000000000001e-05,0.00275,165.2025,0.01675,18.811500000000002,53.75,0.0,1160.2,123869.0,4.0,99.4375,0.0,16617.4865,275.75,8730.699999999999,9638420.795449998,170286.0
648,6913,2019-01,2.0,5.0,7.0,15.30815,-5.297675,0.0026999999999999997,0.0028,0.0017,0.005025,0.0156,0.09945000000000001,16.81185,160265.5742,180999.634525,248.75,1.1215000000000002,0.020525,0.0024,0.0064,780.9325000000001,0.0644,17.09955,34.75,3.45,794.9875,122845.0,47.0,1177.2423749999998,40.355,25970.1845,330.5,11288.684874999999,9444314.131275,172417.75
649,6920,2019-01,9.0,6.0,15.0,23.0708,-7.848475,0.001725,0.004,0.0013,0.00285,0.0097,0.025,17.536,180778.609325,227734.03555000003,210.0,0.7944,0.013925,0.000475,0.0024749999999999998,222.26249999999996,0.02085,18.244675,60.0,3.145,1438.0,160952.75,43.5,1084.5375,19.0375,50447.66625,313.5,9699.15,12723104.10175,222921.75
650,7175,2019-01,12.0,3.0,15.0,0.205575,,0.0,6.798125,,,,,,,,12.25,6.414775,39.47475,0.0,0.0,98.575,0.125225,22.082299999999996,1.75,3.6025,66.49000000000001,15954.0,8.25,198.79,0.9,774.69325,22.25,671.975,15889.1949,324.5
651,6922,2019-01,2.0,0.0,2.0,20.005175,-4.0746,0.0012,0.00165,0.0009,0.0018,0.0135,0.05,16.80055,324917.28765,335998.979375,350.5,0.84495,0.016024999999999998,0.0,0.00305,405.13750000000005,0.024024999999999998,16.86735,84.75,1.85,2124.1175,220237.75,32.5,818.5274999999999,0.0,26746.449250000005,467.75,15390.414999999999,16260998.641175,308198.0
652,6926,2019-01,10.0,0.0,10.0,18.075200000000002,-3.6136999999999997,0.001075,0.00295,0.0012,0.002225,0.019,0.020999999999999998,18.1976,24788.150725,40739.367575000004,42.75,1.156175,0.0262,0.0,0.002575,98.52000000000001,0.041575,20.87575,3.75,0.0,72.775,28479.25,17.0,421.43999999999994,23.675,4941.67,63.5,2130.145,1699047.46255,38432.25
653,6930,2019-01,3.0,0.0,3.0,10.9888,-18.5322,0.0025,0.00555,0.0019,0.0044,0.0112,0.0975,18.9336,100166.4512,157437.3652,185.25,1.90485,0.031924999999999995,0.019649999999999997,0.003925,1993.2349999999997,0.17145000000000002,20.807125,22.25,11.105,605.6225,82454.75,84.5,2116.0025,309.8225,39420.6795,292.0,11427.597500000002,7487539.60845,125358.25
654,6932,2019-01,1.0,0.0,1.0,0.0,0.0,2188.74,0.0,0.0011,0.0010249999999999999,0.0179,0.0361,15.2489,46599.178675,66229.5618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,6954,2019-01,0.0,0.0,0.0,17.612424999999998,-4.236175,0.001175,0.001925,0.0013,0.00225,0.0159,0.04,17.5275,96878.37205,130727.01124999998,157.5,0.9719,0.017724999999999998,0.000125,0.0041,109.41250000000001,0.014700000000000001,17.041600000000003,42.5,1.05,994.5875000000001,84597.0,14.0,343.0375,2.8075,12503.4425,214.0,6771.307500000001,6535124.999849999,119008.25
656,6986,2019-01,9.0,1.0,10.0,17.974,-7.203099999999999,0.0016999999999999997,0.003125,0.0017,0.0028250000000000003,0.0136,0.045,18.5325,101548.06915,134415.2304,134.25,1.06535,0.018449999999999998,7.500000000000001e-05,0.0028750000000000004,587.743325,0.085575,19.090575,51.5,17.63,1430.7549999999999,87895.0,6.5,165.08,5.708324999999999,21882.068,192.25,6740.18585,6996216.376324999,121054.5
657,7043,2019-01,3.0,4.0,7.0,15.928175,-4.884550000000001,0.000975,0.002925,0.0019,0.0026499999999999996,0.0158,0.0625,17.1035,78043.23152500001,93122.2506,97.0,1.107475,0.020675000000000002,0.000325,0.00445,656.405,0.11112500000000002,17.630675,35.5,29.135,936.81,72518.0,14.75,366.30475,15.787499999999998,14187.34475,147.25,5646.84725,4813393.944525,89923.75
658,7045,2019-01,4.0,4.0,8.0,22.612650000000002,-6.009725,0.001075,0.0030499999999999998,0.0011,0.0045,0.0131,0.045,17.95,56776.1621,76252.960975,73.5,0.8034,0.0159,5e-05,0.0018249999999999998,111.545,0.030475,18.06615,23.25,0.3375,544.6225000000001,55492.0,0.0,0.0,0.0,11211.4475,96.75,3245.065,3706028.8714750004,73137.5
659,7050,2019-01,2.0,1.0,3.0,14.336849999999998,-7.043025,0.00305,0.00185,0.0019,0.0015999999999999999,0.0173,0.02,16.874,72041.43294999999,80454.2619,113.25,1.2018,0.025599999999999998,5e-05,0.005875,356.1725,0.063775,16.875349999999997,9.25,0.0,205.44,51007.25,21.5,538.4625000000001,15.062499999999998,6082.2155,144.0,5108.0525,3381614.87505,72131.5
660,7072,2019-01,2.0,0.0,2.0,15.326550000000001,-11.544599999999999,0.00145,0.001975,0.0012,0.002125,0.0134,0.045,16.781599999999997,77938.35704999999,89679.09925,125.5,1.0871499999999998,0.021249999999999998,2.5e-05,0.0049499999999999995,477.13750000000005,0.075475,16.5483,15.0,4.859999999999999,328.115,75289.0,6.75,170.20749999999998,0.0,8751.437,147.25,5521.712500000001,4297658.54015,83914.5
661,7077,2019-01,5.0,3.0,8.0,17.0097,-3.8294249999999996,0.003125,0.002425,0.0018,0.0027,0.0169,0.05,18.17505,144706.1255,168644.400375,203.75,1.138275,0.022025,0.0,0.003325,878.145,0.09272499999999999,19.310200000000002,27.0,0.0,669.5899999999999,113925.0,0.0,0.0,0.0,19063.29025,230.75,8980.692500000001,7895194.2620250005,152524.75
662,7133,2019-01,0.0,0.0,0.0,17.25225,-3.8739749999999997,0.0009,0.00245,0.0012,0.002275,0.01865,0.07,16.7533,182676.06079999998,210572.281325,230.5,1.2108500000000002,0.023450000000000002,0.0,0.003225,323.165,0.026099999999999998,20.842950000000002,77.75,9.6825,1934.3375,144236.0,12.5,311.0,1.5625,23405.62825,320.75,10735.6875,9575624.464949999,185169.0
663,7144,2019-01,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.001,0.00027499999999999996,0.0109,0.03900000000000001,18.06,17774.780475,15239.10785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.59735,0.0
664,7163,2019-01,0.0,0.0,0.0,16.127125,-2.497525,0.0009249999999999999,0.0021,0.0009,0.002275,0.0094,0.03,18.07375,33534.127250000005,43422.6173,66.75,1.114425,0.020575000000000003,0.0,0.002325,59.8675,0.0235,17.889275,9.25,0.0,168.0575,33068.25,0.0,0.0,0.0,4174.04825,76.0,2310.815,2017229.7427,37196.0
665,7199,2019-01,0.0,0.0,0.0,16.32025,-2.644025,0.0,0.002025,0.0005,0.001775,0.0267,0.03,18.8735,21476.690599999998,26543.108350000002,37.5,1.178275,0.017275,0.0,0.0031249999999999997,65.5475,0.038599999999999995,18.971674999999998,7.0,0.0,153.74,19409.472500000003,2.25,57.5,8.0,3520.6014999999998,46.75,1589.8325,1772259.449075,25759.0
666,7210,2019-01,1.0,1.0,2.0,14.300725,-4.305149999999999,0.0015,0.00195,0.0018,0.001,0.019049999999999997,0.06659999999999999,18.216949999999997,83233.1917,93083.042025,155.25,1.269225,0.023125,0.000675,0.0053,398.74,0.054724999999999996,18.13195,7.25,0.0,159.4875,69936.0,16.25,403.805,0.0,10028.7525,178.75,6624.2675,5211081.70445,94799.25
667,7211,2019-01,6.0,0.0,6.0,12.920625000000001,12.920625000000001,0.000825,0.00015000000000000001,0.0,0.0,0.023850000000000003,0.0,0.0,0.0,0.0,6.0,1.331175,0.040025,0.0,0.005025,1.505,0.007025,16.920775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.968499999999999,6.0,197.0775,84113.383,2524.5
668,7212,2019-01,0.0,0.0,0.0,18.158749999999998,-5.5623,0.0014750000000000002,0.0007,0.0016,0.00085,0.0177,0.07500000000000001,19.5106,73856.636675,96451.024475,109.0,1.05315,0.02155,7.500000000000001e-05,0.0041,541.26,0.095525,19.065250000000002,32.0,20.47,826.8425,74258.25,16.75,410.625,14.0625,3508.7754999999997,157.75,5479.659999999999,4857550.05655,99192.75
669,7214,2019-01,3.0,1.0,4.0,18.347075,-11.553574999999999,0.001175,0.001575,0.0011,0.0023250000000000002,0.0122,0.0625,16.59505,23295.311025,26430.53445,43.0,0.8058000000000001,0.0176,0.0,0.00165,14.3925,0.008375,14.70925,1.75,0.0,40.425000000000004,23007.5,1.25,29.6875,0.0,2079.37075,46.0,1568.11,1319090.7354000001,28644.0
670,7219,2019-01,0.0,0.0,0.0,18.185775,-2.48735,0.0011,0.001175,0.001,0.001175,0.026549999999999997,0.0494,18.26645,45364.6065,59797.24715,47.5,1.09215,0.020225,0.0,0.0026999999999999997,115.9725,0.053599999999999995,19.675175,8.75,0.4325,163.10999999999999,27784.25,9.0,228.6625,7.840000000000001,2389.24275,65.25,2049.52,1998755.7898249999,37058.0
671,7221,2019-01,0.0,0.0,0.0,17.14435,-6.12865,0.00105,0.00075,0.0009,0.000525,0.01455,0.0565,13.83005,108599.19385000001,141155.08635,158.5,1.061775,0.020675000000000002,0.0,0.003275,303.1275,0.037200000000000004,18.151575,31.0,7.1850000000000005,789.7049999999999,96993.75,31.5,789.4625,0.0,5493.3065,221.0,7403.035000000001,6525325.956200001,126864.0
672,7223,2019-01,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,6921,2019-02,0.0,0.0,0.0,13.496533333333334,-0.5710666666666667,0.0019333333333333331,0.007799999999999999,,0.0059,0.024000000000000004,0.04,19.2804,127851.67233333334,150413.73213333334,259.3333333333333,1.3827666666666667,0.02366666666666667,0.0002666666666666667,0.004933333333333334,65.68333333333334,0.006333333333333333,18.0299,67.33333333333333,0.0,1386.2466666666667,133527.33333333334,40.0,1000.93,0.84,62698.0,366.6666666666667,10303.523333333333,8133165.473766666,139134.0
674,6367,2019-02,8.0,0.0,8.0,14.572675,-0.71075,0.002775,0.007525,0.0008,0.005025,0.026775,0.037825,18.265675,3835.7221999999997,4322.121749999999,5.25,1.353275,0.029124999999999998,0.0,0.005175,21.3625,0.0779,18.572,2.0,0.0,38.0875,3307.0,0.75,20.8125,0.0,1329.77425,8.0,274.025,185946.427325,3986.5
675,6710,2019-02,0.0,0.0,0.0,16.9606,-2.108575,0.0014500000000000001,0.001,0.0009,0.001025,0.01795,0.02125,18.23535,131384.8455,150766.53685,208.5,1.0600500000000002,0.020050000000000002,0.00019999999999999998,0.0036249999999999998,150.97750000000002,0.016375,17.92205,38.25,0.0,896.245,140786.0,37.5,933.2775,20.9175,7984.44075,284.25,9081.3725,8142130.8119250005,153904.0
676,7215,2019-02,0.0,0.0,0.0,15.594275,-1.7717,0.0016749999999999998,0.0032500000000000003,,0.0031,0.021500000000000002,0.0337,18.737,129653.12093333334,152533.08346666666,147.5,1.205225,0.0228,0.0054,0.0035749999999999996,364.4925,0.0421,18.511924999999998,9.25,0.0,221.855,121511.5,113.75,2835.6875,143.07999999999998,23088.993000000002,270.5,8534.9275,7028839.859874999,132780.0
677,6818,2019-02,5.0,0.0,5.0,19.11225,-1.7896750000000001,0.001925,0.002075,0.0012,0.0024500000000000004,0.016274999999999998,0.033725,18.794800000000002,160937.5921,182974.499,211.25,0.9866,0.01755,0.01745,0.0034999999999999996,134.06750000000002,0.0153,18.8019,51.25,0.5825,1142.665,149446.75,4.0,99.875,0.0,18508.28125,266.5,8332.980000000001,8942683.319325,159218.5
678,6913,2019-02,9.0,6.0,15.0,16.29575,-0.535875,0.0030499999999999998,0.002975,0.0017,0.003525,0.0195,0.060825000000000004,17.341025000000002,156992.88825,170975.24885,233.75,1.08475,0.019975,0.005075,0.006575,487.37,0.04875,17.06945,28.5,0.935,691.6875,155072.5,27.5,683.4725000000001,20.0925,25951.921000000002,289.75,9876.99,8748642.93035,160994.75
679,6920,2019-02,22.0,4.0,26.0,22.787174999999998,-1.4214,0.001925,0.00435,0.0013,0.001125,0.013675,0.015749999999999997,18.667825000000004,173248.57135,201340.44624999998,194.0,0.8112250000000001,0.014424999999999999,5e-05,0.00225,274.2975,0.03015,18.451575000000002,52.0,4.525,1158.5075000000002,178431.75,48.5,1217.38,35.735,51228.06625,294.5,9041.64,11583238.329175,206221.0
680,7175,2019-02,6.0,4.0,10.0,9.056525,1.1327,0.0008500000000000001,0.00135,,0.0036000000000000003,0.0368,0.10000000000000002,20.118,93419.81306666667,46709.906533333335,30.75,2.8384750000000003,0.051825,0.0005,0.0031750000000000003,221.16,0.08129999999999998,20.882824999999997,8.25,14.260000000000002,250.76749999999998,29502.5,54.0,1353.8899999999999,19.009999999999998,1537.8215,93.0,2794.005,1422545.0738,26560.25
681,6922,2019-02,0.0,0.0,0.0,20.308175,-0.5865,0.002175,0.0063,0.0009,0.002075,0.0156,0.033100000000000004,17.0054,319274.74525000004,309903.552325,347.75,0.833975,0.016,0.0,0.0033250000000000003,250.70999999999998,0.017275000000000002,16.8366,82.75,0.1425,1885.82,251241.75,30.0,746.465,0.0,93043.4375,460.5,14241.4225,15101005.241825,289323.75
682,6926,2019-02,16.0,8.0,24.0,17.653675,-1.4194749999999998,0.0011250000000000001,0.003675,0.0012,0.0032249999999999996,0.028824999999999996,0.072275,20.406950000000002,32187.53375,45075.48,45.0,1.1645250000000003,0.02705,0.0097,0.0026,66.005,0.032025,20.5577,3.25,0.0,62.217499999999994,30190.75,11.0,281.22749999999996,3.755,5587.56025,59.25,2007.0425,1524292.6998,35438.25
683,6930,2019-02,0.0,0.0,0.0,12.15055,-5.647625,0.00315,0.004875,0.0019,0.0056,0.020425,0.12125,19.63415,113823.250975,136675.5825,181.75,1.6755,0.02815,0.012674999999999999,0.003975,1117.5975,0.111825,20.256025,21.75,7.1675,559.76,113157.25,77.25,1933.945,220.9975,34628.508,280.75,9896.994999999999,7149133.920375001,120082.25
684,6932,2019-02,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0011,0.0021,0.0179,0.0386,15.2489,53457.444,80076.4896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,6954,2019-02,0.0,0.0,0.0,16.857325,-1.3785749999999999,0.001975,0.00255,0.0013,0.0023750000000000004,0.017325,0.03125,16.6002,104827.94842499998,118718.287175,159.75,0.9692,0.017925,0.0,0.0047,75.13250000000001,0.011349999999999999,16.277925000000003,43.25,0.0,1047.725,104205.0,9.0,222.14825000000002,1.915,15452.573,212.0,6647.58325,6051030.259175,112048.0
686,6986,2019-02,8.0,8.0,16.0,18.376974999999998,-2.281125,0.0016999999999999997,0.0033499999999999997,0.0017,0.0031,0.016825,0.05,19.235149999999997,108579.5169,119630.72297499998,132.25,1.0456750000000001,0.018375000000000002,0.0014500000000000001,0.0027500000000000003,555.0025,0.08675000000000001,19.1274,49.5,19.080000000000002,1291.01,112752.0,1.25,33.375,0.0,22161.9515,183.0,6341.2375,6637354.41425,116608.5
687,7043,2019-02,7.0,7.0,14.0,16.817725000000003,-2.8237499999999995,0.0010249999999999999,0.002375,0.0019,0.003675,0.018349999999999998,0.04750000000000001,19.188275,82576.873275,85946.82204999999,99.25,1.1091,0.02035,0.00235,0.0042499999999999994,295.465,0.05942499999999999,18.6017,40.5,3.7975000000000003,944.5124999999999,81866.75,5.0,130.4175,3.81,10709.5485,144.75,4909.897499999999,4490615.656450001,82639.75
688,7045,2019-02,7.0,5.0,12.0,23.033749999999998,-1.3405,0.0013999999999999998,0.003575,0.0011,0.0034999999999999996,0.01505,0.0225,17.937624999999997,62689.0318,70646.152575,71.25,0.789525,0.016175,7.500000000000001e-05,0.002025,56.64999999999999,0.018325,18.129624999999997,23.0,0.0,506.3825,61731.0,0.0,0.0,0.0,12420.6185,94.25,3079.4975,3462980.508525,70941.5
689,7050,2019-02,3.0,1.0,4.0,14.758525,-3.2053249999999998,0.003475,0.002675,0.0019,0.00245,0.021425,0.035,17.14625,62595.092800000006,70578.516075,109.25,1.17635,0.025375,0.005525,0.0058249999999999994,235.31500000000003,0.04955,16.826575000000002,7.75,0.0,170.4075,53397.0,22.25,560.1325,26.8875,8516.179250000001,139.25,4703.8724999999995,3201806.9535749997,69385.75
690,7072,2019-02,6.0,0.0,6.0,16.150425,-3.217075,0.001575,0.002825,0.0012,0.0029,0.01895,0.081675,17.3368,82328.759775,83673.27145,129.25,1.0076,0.019899999999999998,0.0,0.00505,171.1825,0.03345,16.227925,13.5,0.0,278.0075,79428.25,3.75,97.63,0.0,11889.3305,146.5,5029.88,4118800.16605,81296.0
691,7077,2019-02,12.0,1.0,13.0,17.25375,-1.59105,0.002175,0.002475,0.0018,0.0033,0.019825,0.07625,19.15785,160976.015725,155292.14152499998,207.25,1.1011250000000001,0.021325000000000004,0.001425,0.00395,551.9399999999999,0.062349999999999996,18.966450000000002,28.0,0.0,668.8525000000001,146651.0,2.25,53.2975,2.755,19320.7465,237.5,8758.855,7816755.2469500005,151188.5
692,7133,2019-02,0.0,0.0,0.0,18.62075,-0.63815,0.0009000000000000001,0.00185,0.0012,0.002425,0.022099999999999998,0.057499999999999996,20.108275,189213.827825,194665.2335,231.25,1.115375,0.022175,0.0,0.003125,62.315,0.006,20.711375,76.75,0.0,1803.7275,175613.0,6.0,146.76999999999998,0.0,17478.982,314.0,9959.157500000001,9332329.027875,185480.25
693,7144,2019-02,5.0,4.0,9.0,0.0,0.0,0.0,0.0,0.001,0.0005,0.0,0.0367,18.06,20307.2243,16361.6555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.4781,0.0
694,7160,2019-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.013333333333333,0.0038,17.441433333333332,1.0,0.0,11.336666666666666,0.0,0.0,0.0,0.0,0.0,16.0,529.8866666666667,0.0,0.0
695,7163,2019-02,0.0,0.0,0.0,16.6564,-1.252625,0.0009,0.002975,0.0009,0.0033500000000000005,0.015,0.025,18.616375,35221.131349999996,37648.7506,63.75,1.06865,0.019625,0.0,0.00285,34.8975,0.0168,17.731575,9.25,0.05,163.67000000000002,36297.5,0.0,0.0,0.0,5596.10775,73.0,2069.9575,1878483.1667,34467.5
696,7199,2019-02,0.0,0.0,0.0,16.017775,-1.5938,0.0005499999999999999,0.00195,0.0005,0.00212,0.0216,0.04,19.169974999999997,21971.381275,23933.739400000002,37.5,1.2000499999999998,0.0177,0.0,0.0026,12.7025,0.008425000000000002,19.07895,7.0,0.0,155.2225,23194.855,0.75,17.5,2.5575,3175.156,45.25,1478.6999999999998,1606653.405175,23693.25
697,7210,2019-02,0.0,0.0,0.0,14.7635,-1.457475,0.001375,0.0022,0.0018,0.0019,0.021925,0.0738,18.658099999999997,88808.15019999999,93562.1016,153.25,1.23725,0.022924999999999997,5e-05,0.0049,349.54,0.05462499999999999,18.1786,7.0,0.0,172.4075,95867.0,14.25,351.98249999999996,0.0,11097.436,174.5,6346.7675,5059387.338400001,93764.5
698,7211,2019-02,7.0,1.0,8.0,13.51965,13.51965,0.000475,0.000225,0.0,0.0033749999999999995,0.02055,0.0,0.0,0.0,0.0,6.0,1.2664,0.038675,0.0,0.001125,1.2175,0.00615,17.0592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.57825,6.0,190.545,85402.982825,2581.25
699,7212,2019-02,0.0,0.0,0.0,19.294075,-0.8523,0.0012499999999999998,0.001125,0.0016,0.00125,0.02015,0.05,19.289725,86448.690425,98972.68084999999,109.75,0.9841500000000001,0.020125,0.0,0.004675,303.8475,0.059975,18.930350000000004,31.0,5.31,803.6975,82200.75,6.75,165.3125,3.125,5234.54,147.5,5014.1449999999995,4738579.64085,96775.75
700,7214,2019-02,4.0,0.0,4.0,20.2194,-2.7067750000000004,0.001325,0.002325,0.0011,0.005399999999999999,0.016,0.03125,15.3546,23688.024774999998,26121.812299999998,38.75,0.739525,0.017099999999999997,0.0,0.001875,18.685000000000002,0.01315,14.833975,2.25,0.0,56.14,20396.0,0.5,13.4375,0.0,2781.94275,41.5,1371.46,1194669.1039,27618.25
701,7219,2019-02,0.0,0.0,0.0,6.7136,-0.53265,0.266675,0.094675,0.001,0.000675,0.041049999999999996,0.05475,18.776975,16705.678574999998,19223.780875,25.75,0.77895,0.05645,0.0,0.751775,7.9575,0.004475,9.765625,3.5,0.0,50.065,366.0,1.25,33.43,0.2575,1582.3512500000002,30.5,867.2425000000001,615740.604775,11739.0
702,7221,2019-02,0.0,0.0,0.0,18.209775,-1.7717999999999998,0.0013,0.00035,0.0009,0.0007250000000000001,0.018575,0.04645,17.476975,136182.89904999998,133331.42955,161.75,1.012025,0.01865,0.0,0.003225,180.595,0.025375,18.144725,33.0,2.0375,830.1425,127318.75,8.0,197.1875,0.0,2381.35725,202.75,6899.6075,6812212.932525,125784.75
703,7223,2019-02,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,6921,2019-03,0.0,0.0,0.0,14.63458,0.46121999999999996,0.0017599999999999998,0.006939999999999999,,0.006060000000000001,0.024159999999999997,0.04,19.2804,131484.05642,154687.12516,256.6,1.2902799999999999,0.02188,4e-05,0.00402,97.792,0.0095,18.17214,67.6,0.0,1427.276,141170.6,25.2,628.978,0.0,61615.6,349.4,10304.624,8887768.080040002,150799.0
