"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
0,2656.78791056809,9650.27483186453,11274.1623296223,390.719991300494,481.354826751436,1838.48048636972,212.27893097083,204.958967833905,204.958967833905,1074.32053181694,887.106837245947,2886.23037559931,1483.09892958001,4004.47760459195,8217.2733649054,11625.7624093597,5767.62409400562,498.153471272035,353.528269934993,37.4954225688629,696.343561993167,380.310714627038,1185.78699306258,319.093567547251,52.462055941306,352.245232748769,235.996454551234,245.657146022861,1149.67544338699,5111.12811661555,160.273730223407,1103.06037859639,933.358781889253,474.728698291129,626.293478710894,607.554528785481,1395.88071134975,2184.01929366357,686.24920640572,900.308591890074,2160.9589877841,9774.10947520594,5392.26895301393,6801.69031524423,4615.79806962511,6959.09432889798,5983.48623877746,17084.2822065237,23062.5508258774,3555.28412883782,9765.28376267207,6687.23924305323,34677.8697042852,25819.0583271533,13540.1867017326,0,0,0,0
0,818.562787887696,11933.5131211807,22493.6486168098,4956.28470009545,3362.41292857019,1352.60688517224,1793.39096854667,131.759336464653,226.91885724468,2081.70774136458,1268.86908153282,10847.9370773299,393.17070132003,6844.46969801381,17299.4565716835,71022.8030505953,5796.88982557549,1079.37711478238,358.884758873402,10.712977876818,16.0694668152269,5.35648893840898,883.820674837482,1954.21744380208,29.9783176807463,22.4837382605597,199.35688339702,137.568001772802,11781.7167232564,569.924578773038,1112.48824508012,2620.94688247689,1291.61770827099,1576.48007672001,1795.45379422259,292.885684970706,286.65407465218,1221.52413035188,283.249638592394,629.586427895156,1035.79996522726,6444.41175400943,11229.5697432982,4474.96838845022,13939.4269924722,7815.70716083761,2038.88012891416,9404.01006361179,17159.1779186681,2849.77793540848,19290.1868729861,4040.52877110991,7895.48099993171,12906.1982930431,9145.06951742985,0,0,0,0
0,5671.10169906144,15183.7391494364,66382.7252381785,12989.5177904058,5637.78831729644,541.677272132463,8732.71602235173,248.878746655456,963.369116035377,507.719037544236,2787.9377002693,1787.13955145468,7059.20122824599,22053.3020649507,29352.1446405754,160838.780804014,2999.34495150784,1866.15027562646,674.917606239532,380.310714627038,10.712977876818,16.0694668152269,10.712977876818,249.481736815865,869.371212741643,1399.32559362373,88.4365725682301,176.87314513646,2348.48231597855,635.919644159147,905.075182438064,1046.49317969401,395.970392316653,283.618720498859,604.466200896989,199.411530192821,454.907553252373,797.646120771284,445.849792517895,783.226624017342,3061.36060613454,6544.71010777051,7887.19053616786,3030.42105620602,2870.54431544986,5160.91532631397,31899.9786836361,6547.1902851558,6248.87474169184,7978.55563032707,11271.4940005712,23237.0438299528,18305.2518528003,13139.0746024891,9040.23185982263,0,0,0,0
0,4372.16515005614,18941.5012935249,26356.3218299621,12772.3580431091,1358.87213633715,6071.34210135804,30612.0858386211,3425.74274808098,4735.10797045883,848.891286940973,2260.73153259017,366.363608048209,6335.40970990684,30166.915628555,7613.98199795506,77223.9179357019,4893.93449981077,2294.42161055195,112.486267706589,80.3473340761347,32.1389336304539,149.981690275451,326.745825242948,107.10725330025,44.9674765211194,401.211067584054,756.624009750413,9295.66640550507,776.276581432242,417.030532811377,339.256265559661,2561.22400115953,263.980261544435,429.98111197827,604.466200896989,380.128229430065,660.550693763719,504.760435800578,398.887314346068,940.898988344837,2289.91241086453,7723.59084129716,8758.52712997047,3283.30101326802,4249.8869651822,9104.16613119309,14364.1936859959,6734.01302491572,3977.86629691142,8590.87635016696,12938.1988520145,15443.4161487496,15792.2564061896,8317.63390644983,9268.80860825339,0,0,0,0
0,4189.76129423838,14495.4761014244,14959.3124555234,2913.36223729981,966.713430947184,798.070938425093,9823.39052975358,1251.7136964142,184.967673398957,717.606472437826,1653.10408509558,679.113029552778,2510.93106979382,4887.82667322855,3940.14360229857,9855.34329954434,1905.1363561606,2673.44928799276,254.950853093923,10.712977876818,139.268712398633,530.292404902489,187.477112844314,372.680982399271,1221.61644549041,401.211067584054,353.74629027292,6996.31551873109,186.699430977375,888.985611144856,348.664541662775,4780.7331439922,119.386991492886,383.646289619035,479.833994526475,822.572562045387,498.528825482052,1115.45824701609,282.510969578935,2763.55885744251,2106.94120127972,19080.464257229,43716.6093046306,5142.23636074797,10006.6532292307,4623.23054008913,9911.22284888828,14088.4672001714,5088.50438407184,16097.8929094741,20796.2008773373,13068.887691825,14973.8694027229,11728.1828381512,10253.7399414596,0,0,0,0
0,38.6917269916473,8668.93950185268,15906.4774058498,4093.1077820619,636.393593598147,333.15580098022,1742.15122658819,3894.22038884419,92.0378893527207,89.3622052721721,3257.55792075428,2952.37148492873,759.534309368239,8962.50485054522,12318.9495557016,3511.85587881034,2892.34546310923,749.457942018657,411.189136539198,373.873917713775,551.718360656125,139.268712398633,694.902846531434,597.450788601078,389.718129849702,190.529517872111,467.497767680441,2712.05489209239,803.14003226902,1074.21845329767,351.790838506839,2336.89628436686,314.098962952535,180.968543939869,274.190854015129,1071.83697478641,641.855862808143,348.970177837437,1879.98665153527,877.584032700396,5938.24743834362,31851.1072018941,9976.2206089617,2839.44727054357,13818.4983973769,9432.16620070203,3891.71422191093,8503.96865513175,15586.0244096394,6137.7231531703,13951.8791588994,32494.5176459036,2973.29021114351,15919.4925952442,8584.70052033149,0,0,0,0
0,55.2738957023532,1960.18305537976,11996.8490608201,3195.83652266538,140.249038603076,1110.94969419174,6522.08715500033,190.319041560054,693.905983629284,302.456694767352,1766.62205807294,487.366151213015,837.914818014346,7488.11472059511,3127.05240614932,1755.92793940517,644.484883423848,1671.29121070161,1244.10018375097,566.639943092708,37.4954225688629,16.0694668152269,55.6804543979374,337.256073908396,59.9566353614926,756.952521438844,5204.76646331721,520.793149568466,669.434108041238,1564.21283550362,691.017718495577,16546.7333683395,609.200881306343,193.280657755345,236.801192103975,822.572562045387,1289.94333593481,1032.3723697969,627.419415344684,4352.58599423474,1341.00417833054,5701.4076812416,5797.25163687628,6311.83655084925,8402.93389241823,9912.86716678261,8332.89886689424,14268.7389583201,19640.5517598899,9848.54415405184,8172.52224826195,54786.7560389444,6220.69267695297,3682.74898691461,0,0,0,0,0
0,5.52738957023532,1312.66329832072,5843.34060903289,5001.45646441393,576.999669710706,379.993997503752,3800.98894728951,5563.17198406313,625.165825727613,398.692915829691,5361.73231633033,1574.14961594826,2678.0998232109,4586.85247222766,2725.38781596839,639.807117471432,1818.03337135095,2195.91177011467,1768.72074316403,423.117575198449,114.601832720436,40.6912955575643,82.4403736220523,1956.0852286687,134.902429563358,1723.75326664291,24374.3410502667,2566.10278030966,778.965428122287,1005.11668144811,2117.02701030009,4045.59464282865,1306.65168588255,330.37608476291,81.0109341408335,1053.14214383084,1545.43935899436,1362.72230859686,1111.54569878059,2510.44547201206,5139.14639954628,5469.11378293994,5017.21562977055,7698.22111383803,5476.84387700915,8659.50490338119,618.676096305631,1583.23466624464,28336.0383319998,12835.4836965039,8099.92936480831,18239.0202732361,11164.0406127132,46148.1910000605,0,0,0,0,0
0,0,172.735869845799,2191.52858621453,260.319439454546,1338.08565989017,3103.22801693915,4008.88514487179,204.958967833905,376.178609652528,295.582678977185,955.488194833225,2948.95277398168,1649.7637896401,1719.17723433231,2304.36956541541,1978.81571765404,2360.69062819349,2285.84672315691,891.854951002202,387.602564835854,0,0,494.642241732314,839.392895060896,44.9674765211194,4039.57830748056,443.013511737727,1704.12729898638,270.12510813918,1174.73012144248,6577.23228422608,376.918755543042,628.19792590507,125.438109418914,542.603418176457,261.727633378078,1514.28130740173,1913.30780029127,862.227037371862,3334.63709634178,4747.56289573826,1085.25495431706,2812.26324457897,11941.8176283318,10150.4717306774,12662.8215486108,171.700640801403,5841.97243499188,8237.0821856665,16649.8944630423,13287.2402054247,5462.73345856679,6460.69114617085,35279.5456317557,0,0,0,0,0
0,1204.85921243377,2467.34212633177,448.876374722926,403.695827481475,306.122290070187,1863.37017183413,8938.23525472037,1632.35177953431,597.746098736111,350.574805298521,2192.8110370633,1086.0944948464,1649.7637896401,2928.33072661118,1124.37605511272,2347.55759279395,1737.81056792082,1821.18279910534,3350.0770008234,232.331962025784,44.9674765211194,299.783176807463,711.985044917725,52.462055941306,59.9566353614926,784.665983130575,2810.65653916042,1532.89314152804,301.535004434434,232.433232584876,18.8459377771521,332.944900729687,1168.44814218343,527.686257760259,131.77045761849,31.1580515926283,1140.38468829019,1111.44398252865,2233.47967511988,2680.17561014386,1944.39171698706,2936.85222286679,288.114726807802,12646.530406912,1363.46602812256,22335.6629496449,6791.65457962952,10290.2766102736,10463.1548077432,8487.34345347627,15780.2502053648,6888.18005189799,5674.01890965178,1212.87651505821,0,0,0,0,0
0,1817.76585528052,5489.96719404607,3473.13764279823,532.422198668051,790.400430353179,3010.05950834745,4701.5794344883,335.493066028822,772.272177570837,536.173231633033,1670.3858370106,859.251973770886,515.551184262532,1842.23623176478,1846.0508278894,1666.3230187936,2421.91140203565,562.093456513993,269.804859126717,981.789904044441,0,652.028409556232,1528.89420171806,28127.1565639602,2997.83176807463,54.5539453137746,2129.43630668486,757.722139211021,634.479905164121,157.049481476267,552.814174796462,157.049481476267,691.017718495577,339.226879988738,50.0543583103054,62.3161031852566,361.433398474488,3257.73536185687,914.168425165347,1942.60790347636,6087.96118272069,1523.1648481643,624.151559392926,16415.2117880148,3827.4529030862,14155.4355758437,12599.2391795682,11631.6930359461,8333.25778731935,14544.0732052894,8542.95546755478,12379.0232628705,7051.4134776304,566.245848373158,0,0,0,0,0
0,6762.92714457392,20959.3117780327,10089.3862745541,2566.87397431543,415.128532686169,2099.87484749,3356.31960763778,3569.94825931149,1174.42420275496,845.503942190552,2591.50395289299,1340.43307908258,845.503942190552,1134.21260537757,2125.577028007,3314.13133737839,970.270206327679,119.913270722985,457.169344631381,254.815700286344,397.212709269888,209.848223765224,116.075150429839,5508.51587383713,3080.27214169668,517.653024829468,1894.13947721692,489.19526516125,477.430423687853,502.558340724056,3392.26879988738,653.325842941273,1105.62834959292,345.508859247789,37.6415066137792,18.694830955577,274.190854015129,4552.12017053731,425.919379906582,862.227037371862,7531.7838757842,2308.22136499244,1569.72587512589,4722.97558978451,18396.5086551309,8190.0712093894,13605.6115195603,6455.46255891547,9582.14219075428,14959.3571489709,8896.54874552808,47921.8695032968,18813.1903877478,8910.61879113249,0,0,0,0,0
47.1466648343651,5715.22348158803,7585.37452001785,6013.81902553901,2535.44286442586,5428.87338629382,3375.56673436107,1249.55317219674,2052.29143992153,475.481275456544,1080.39466499125,15219.0709594299,2254.67717917481,969.236226413559,2426.52757392898,915.900023007573,2166.21992443168,1772.13412404281,187.364485504664,344.750653328582,37.4728971009329,37.4728971009329,142.397008983545,44.9674765211194,966.800745204068,2713.05404008145,588.24207366985,1741.19653806276,648.997386421997,276.407087398231,1281.52376884634,734.991573308932,471.148444428802,1426.00929180451,100.511668144811,75.2830132275583,56.0844928667309,448.675942933847,1256.98158460235,12299.7206294974,1527.07680112848,3097.77317173122,3239.19470212896,1272.37425770368,1450.95310089016,8024.05879777617,8859.45202938757,14642.4953648492,17189.1516168497,9692.59623581062,11254.7988353781,9899.05261037251,150624.500159632,32319.009354707,0,0,0,0,0,0
4400.35538454074,5260.73504983363,5464.8493923788,609.186373524343,2750.22211533796,722.208588274309,4185.41607827359,2087.72276538985,482.892103510947,1913.95562501856,1673.85485901803,1145.29357825248,2460.89765287982,1031.10236852506,2096.57481600096,1001.70005832028,1527.46276722747,1242.69118135831,1088.47678661128,472.158503471754,52.462055941306,22.4837382605597,172.375326664291,490.645696077972,824.403736220523,46.0134212073537,4517.69912578445,4403.90921970556,1449.69476655911,653.325842941273,358.07281776589,3480.21650951409,2713.8150399099,12.5639585181014,56.5378133314563,75.3837511086084,0,6.23161031852566,207.765551173943,2721.72872037865,3459.29642704614,2115.59987481015,9058.24337367386,1421.18996035908,3631.1031447918,15220.1366444675,20829.556104649,9450.74450496593,12817.7360257731,13309.1465338211,9518.19661615327,12225.4023313556,132606.491821035,43837.9161107819,0,0,0,0,0,0
1160.36566456236,11610.1980579635,4258.79625623194,426.775211316539,364.038639822658,8459.05138146252,18927.5408608229,3895.7525798971,2896.48725925831,2333.97850030291,1971.8094226697,1731.63811825579,1251.07087381041,1292.31496855141,1285.44095276125,311.538607777986,1508.94806701865,1907.01412150823,912.985767114937,756.952521438844,52.462055941306,168.537206371145,816.364173302017,11.1510385472266,1708.83381521727,31.0242623669806,1729.43169658936,1947.19460117271,827.843223537154,2908.55639694047,389.482714061143,3065.60587841674,1872.02981919711,18.8459377771521,131.921564440065,12.5639585181014,0,0,768.732539343588,457.084212582674,5308.40983249423,2207.0747325943,3474.23177286495,3407.87959080869,21756.8557282197,2318.13716771832,58137.908404023,12615.6330076193,12241.6580021429,14654.6780589014,37479.7360048551,29135.8334844882,91188.5067080996,9424.3633271112,0,0,0,0,0,0
2188.34838806167,12191.4332786684,6420.63638730785,800.593933827275,2048.51383861008,4465.97443554566,960.3523193299,2279.04505632021,1249.92802241171,1593.54394158613,2012.05043129561,1424.50819255283,1086.0944948464,439.937010570694,252.231237074499,2342.10957641545,1527.46276722747,990.536461171752,480.961140843899,149.891588403731,14.9891588403731,1464.78259534103,833.034754247171,468.343618983519,1853.36428658427,35.294524420191,5705.94811459755,4541.30352701695,3413.98961092346,728.709594049881,402.046672579245,427.174589615448,2242.6665954811,50.2558340724056,6.2819792590507,0,0,62.3296653521828,155.824163380457,1392.02919286542,3147.64810028523,3500.84953728093,2963.12756556152,5372.24686585999,4412.38558373265,9410.90609210657,13610.540180279,7586.5044699221,3710.62021103015,9234.3609471198,58410.3963672331,115908.185242204,169927.316567881,0,0,0,0,0,0,0
6498.39495947248,17562.3289417538,4537.76810417864,2952.38201707209,4164.58248895375,11035.6234755883,4464.92160404871,2866.72334128328,1047.07585391562,1521.11012605948,1617.68854676167,1682.07416056313,1986.87922720052,6092.39465474528,2452.87046446822,1101.62466242466,10210.857165163,1194.19816346875,481.82570211256,595.153818879887,247.321120866157,879.273858931035,289.927002227893,1115.10385472266,1124.57347116511,113.37815268076,2094.14178226467,3623.60853294913,2938.61278861001,1061.65449477957,1017.68063996621,1714.98033772084,2776.63483250041,12.5639585181014,12.5639585181014,6.2819792590507,0,124.659330704366,176.600718497851,2856.77632864171,519.413877934856,2739.55778307012,6086.56223860592,4010.58318656307,6878.90060105563,6520.37369189186,11298.4065500032,97802.522669296,5909.7311372619,4980.193969319,31642.4734593463,143329.117022786,351782.777350685,0,0,0,0,0,0,0
20878.1766262026,31592.1970337431,5848.55546352523,7553.21404236381,4104.26690059286,4335.91905369097,2415.21441503117,2465.38207350362,2308.34632878558,2132.77345717335,1448.67631053284,10543.144259989,1826.94179161642,1561.87185894743,1681.38168612103,472.124855324854,1073.85261211143,6785.63762653172,916.477660336481,905.468755596816,213.323021726158,2120.69559680023,0,3467.97298818749,355.062205473128,2929.44552687585,2294.14408731242,10986.1848078089,2627.68219101648,5394.24467804494,1099.34637033387,5201.47882649398,533.96823701931,43.9738548133549,12.5639585181014,62.819792590507,6.2819792590507,363.5897145544,1443.9705806589,8933.91870047953,93.4944980282742,4737.05456676589,1867.63706832529,8393.20562976464,5962.71254150318,5032.39037602907,8665.5655165263,91967.9850087586,10083.7906934562,6618.42479898804,15536.3968966285,237108.611976769,668411.757067595,0,0,0,0,0,0,0
11824.8571527495,12496.9133836009,11890.2759494551,8403.10793077982,3445.0852963173,8573.57745705861,2078.37442243038,1290.02550357748,1454.65863902917,1923.52021231861,2317.88209685255,14615.5343329313,2929.54542796641,2269.7079737284,1268.25696430402,1092.36731232025,823.904159292392,851.676209605619,2323.59487620663,991.066272750434,4261.51333670164,211.869732397306,0,3166.89494741237,2318.2966935345,8917.74983683493,2400.02766057299,4717.54947446689,2846.65570693452,2445.28578666814,785.247407381337,364.354797024941,1388.3174162502,948.578868116656,56.5378133314563,31.4098962952535,25.1279170362028,270.095216526125,1443.9705806589,1527.07680112848,290.87177164352,4196.86413371364,610.104991673108,3419.16561429601,6523.68704707924,6566.80084029911,5603.5068898335,14102.687676069,12342.7620091839,4169.91328171282,46414.5858111123,206045.933189423,505748.763013883,0,0,0,0,0,0,0
7225.99302758435,9203.28243405632,15100.5691705675,12991.9240018767,3240.35763302318,7142.41671587871,3221.74056970639,1892.03740524697,1905.58925839422,1649.8813536624,1657.92955538759,2181.06266752445,2816.87060381386,4729.5591422672,2879.03588247117,1268.25696430402,3536.3077398842,342.521953863129,398.066054489583,2972.48445467548,4928.75903787418,66.9062312833598,289.927002227893,3858.25933734042,3932.86258546354,3294.15561255116,3247.09624665757,3546.96642743531,10510.7287640659,7124.23750808897,697.299697754628,3128.42567100725,2186.12878214964,358.07281776589,69.1017718495577,106.793647403862,81.6657303676591,592.131820845736,2472.41005896992,3282.69570854829,342.813159437005,1163.48708657408,2129.59689953291,5354.46004875162,10666.9478462812,4455.05466542268,5052.10265352968,9279.23292678478,7359.34667921162,18856.037508254,57666.2571681114,205571.026760539,287587.421739644,0,0,0,0,0,0,0
10458.5279561425,12439.0548524082,10456.7426401367,8580.57526123946,1002.90936306177,7961.09093631668,6230.07598838132,2932.04243484283,3252.1834968028,2414.46051755474,2100.58065027262,1215.27846050255,2306.66064932807,2609.7410555845,2231.02137516254,2675.37418017417,3610.36654071947,2814.2344317403,351.779303967538,826.859448827909,3267.25429433741,156.114539661173,2174.4525167092,8118.25617389708,3298.079713232,705.89048840382,1834.01000076116,5447.46035426239,1030.46360432019,1313.84109550824,6.2819792590507,1055.37251552052,929.732930339504,885.759075526149,515.122299242157,163.331460735318,389.482714061143,1085.95754611912,5734.32921240082,2389.30383850034,2191.92656488509,41.5531102347885,2856.77632864171,1612.93365410323,3837.46296887014,5870.11913519355,5429.05107805765,11223.5384309067,19541.0285969217,20029.4288736327,38137.6927803034,120570.958368889,138976.3975174,0,0,0,0,0,0,0
2093.92726471891,9635.06808039747,10228.1874414775,8090.42540116866,2662.67276050049,9374.23851444335,5134.79578006333,4415.43844822396,4390.81972811105,2800.77420036349,2824.91880553904,1826.94179161642,1100.26206440951,4156.5501968796,4499.07215074272,3804.77089291206,3832.54294322528,4156.5501968796,2203.24932484932,728.393790345687,401.437387700159,66.9062312833598,2285.96290218146,1556.171775815,2307.06470954783,2329.43861173261,7704.17266774749,38.6423851620071,1751.78812734432,6002.4504951651,4482.51667879282,2706.64897472003,332.944900729687,502.558340724056,1557.93085624457,182.17739851247,533.96823701931,1315.20495165489,26625.1553829407,498.637322817462,5225.30361202466,1194.65191925017,3490.46125972224,1570.96140288121,1954.70769976823,4920.7880575742,4270.87082897171,4133.36338206798,44873.5280191422,6824.89705336076,39991.3092428137,151677.406694988,69238.2376219802,0,0,0,0,0,0,0
5878.98182609177,9432.51513272368,7417.20752107141,3761.75254054338,0,7475.65856215103,2815.50777016078,2761.57083969793,3339.60588852535,3750.46200393502,2832.96700726422,619.711532839049,714.232923382375,2055.46098252902,3388.19013821366,5424.80716118361,11553.1729303023,3389.24559876206,4202.02942222872,3099.98871612901,691.364389928052,189.567655302853,2587.04094295658,515.810560688253,113.189834043452,5882.4207366985,447.063975989086,154.569540648028,7651.1922620774,386.423851620071,3490.69545963464,12034.40986741,1400.88137476831,923.450951080453,364.354797024941,753.837511086084,540.25021627836,1278.55311380334,3022.98876958086,3937.15719474621,8601.49381860122,5526.56366122687,4913.65528526374,0,2547.33654917557,3706.44050219218,3439.96082633168,14258.0772249802,5400.02822096084,3435.61911671635,60919.3127781327,167624.694393681,65.7224170041647,0,0,0,0,0,0,0
8835.09624884497,6921.15224099976,395.663140057153,0,0,11531.7157329574,5771.25155952496,3679.88303091792,1851.08639679197,1834.9899933416,1690.12236228832,1446.26436893403,1195.63952926348,428.201831231449,1657.06566868919,5304.4616098263,52665.0647439822,8429.24866510011,10047.0857310512,12522.6162885355,6579.11274286372,4951.06111496863,2609.34302005103,20304.4836717988,19269.7072237307,16753.1342581173,23.529682946794,1532.81461142628,2537.51662563846,6105.49685559711,8501.32473564155,1919.23846304635,571.660112573614,345.508859247789,31.4098962952535,182.17739851247,295.253025175383,7227.9101111138,966.109812958833,2752.89355305474,1464.7471357763,3646.28542310269,0,0,198.171016677254,4289.74517316949,11724.1390312796,32766.1103503574,3312.47736908707,3008.15800559477,69447.6372144604,109261.891132942,0,0,0,0,0,0,0,0
0,1724.38264024909,0,0,0,6008.5740535615,6785.26585222655,1710.93104195842,2041.21422942745,1201.77374094324,892.825601641849,824.099034485634,1574.16468877456,238.920043116438,560.168459121813,370.294004176356,1157.16876305111,659.165545855849,3787.12512331916,1406.71345328369,2921.57209937338,35995.5524304476,12208.5697856695,3514.67792298898,2300.13256986891,1647.07780627558,3623.57117380628,924.069383146353,2000.2073437512,1369.12788453602,1665.70416450181,0,10.7207461398462,21.4414922796923,0,43.9738548133549,2845.73660434997,1499.34285912066,5838.21198798779,3116.48326760914,2358.13900582425,5162.97394667247,0,0,5350.61745028584,21784.1324999292,24168.7315245043,7125.25526052791,2822.44014551407,4325.05683240413,38406.1910649702,40664.6501477101,0,0,0,0,0,0,0,0
0,0,0,0,0,2081.96551586601,17756.0375083703,2501.3187624604,1689.4885972087,538.179935880418,647.392204349609,1294.46245152235,1475.40881571364,3848.58997683794,603.04479418757,916.477660336481,1249.7422640952,407.323404593992,1471.91866660101,2176.55115671739,3512.57714237639,4688.25807942916,4411.27943395555,10077.8009832643,3586.61606884704,3082.16875954038,1764.72622100955,3020.15909930999,2911.05968220453,1656.1894861049,879.101183467386,120.088256452464,300.180891915693,332.343130335231,0,596.788029609816,69.1017718495577,810.7757768167,2025.71412394594,2960.65910422868,2129.59689953291,3272.3074309896,2410.08039361773,1152.32776364181,3794.60798600519,9820.47482645056,24556.1448363571,2830.28509215657,812.441614926742,249.573567984032,7908.31242364357,4075.47297422837,0,0,0,0,0,0,0,0
0,0,0,0,0,1456.29712249695,8435.73592438976,3865.43146898586,1430.46999254354,988.781012389747,286.359073964525,995.205003052127,1329.25982925144,2776.83074278181,2122.64004147482,616.436930318811,2360.62427662427,1064.59526200702,1221.97021378197,1546.62302485393,2430.92640329541,491.549381515661,4877.51221965817,2810.78922047118,2651.71623858136,3566.80983240584,658.831122510232,1710.71230132463,2657.04839307438,3741.69939966818,1672.436397816,64.324476839077,42.8829845593847,203.694176657077,235.856415076616,163.331460735318,62.819792590507,31.1648326760914,114.271053145668,4456.57107268107,0,6305.68447812916,0,1246.93182718788,822.042735846385,13231.822972302,11328.1844756497,15866.3823699033,677.034679105618,156.647239479339,3316.14240863889,3791.39420299146,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1790.70609136662,5305.68998388893,2293.77118102596,1380.27806298061,963.685047608282,2107.11778075861,2053.04528601662,2414.93801439922,1050.88080741868,1350.1382558889,2516.35987254113,3455.64008132198,1761.4241407466,1862.22343738685,1802.09819777559,5003.03643119349,4650.53602146467,13380.4337205411,2518.0172416629,2200.36198902163,1858.84495279673,6240.84988886184,13091.48756601,11514.0813541948,2873.15996547877,782.614468208771,278.739399636,117.928207538308,117.928207538308,1865.74783993806,207.305315548673,0,0,270.095216526125,0,4030.65169277449,10358.9293840463,11098.0567126112,8191.06868932648,9444.80849827092,2307.04004458285,2514.80298616134,369.050276061494,50.4457211882618,2612.5573499605,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2037.49095668221,3950.1048566027,3257.45622863424,622.379926580349,1283.99478528049,577.636470302983,1343.17878034308,1844.26101964205,3263.99403098914,7449.96599423749,1630.12528573932,1301.9299371479,1521.42129163508,1543.81358942457,2277.3678378551,2715.0252971985,2343.68859470575,200.887593831922,666.166787154245,2635.59500445439,3437.25545754949,2175.77979547748,4073.88353314155,3291.26906493277,761.172975929078,128.648953678154,10.7207461398462,0,0,0,0,0,549.242602877375,598.641215631676,103.882775586971,4715.88092370941,3848.74581751107,6669.83622062,4287.88603015468,3283.09544806021,3108.41585728226,220.368150453986,724.825362336603,1239.90272604833,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,938.589082826816,2243.57925146303,4055.50790868485,1355.18209819915,1380.25341362666,2909.06077815237,1920.81525064606,2693.31703623198,1558.92252226347,856.843606570744,2915.1791109717,763.389789232291,951.522731683407,3488.80133067445,2570.84858912629,5928.96431039131,3803.47177655105,4232.03197672581,1839.95407340999,2652.40717009139,945.50695018544,1047.41472632826,2476.49235830447,5585.50873885986,921.984168026771,1629.55341325662,1050.63312170492,1736.76087465508,110.310381915522,13.4224273718417,93.3685767126678,3966.81870039602,6726.66742295808,12140.1863729177,2176.47079814102,2915.28005219902,12370.572208329,3110.45303878752,470.904900841431,958.308941595953,4483.65347928484,682.344755020172,90.2712905474158,764.650931695757,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1219.66388837923,1616.18013192639,9852.67577320342,1691.46802627079,1268.51867824644,5518.86410783452,3382.30511526807,1635.47675326748,125.270559824743,949.343712250413,1742.09464722241,2260.80822195717,2289.69113007963,1438.91169824486,4752.83759794086,4894.08785606061,857.120400349532,3562.40666395274,3188.16069108468,1328.820578639,1865.45965847398,2325.43601261824,2958.63335319967,5103.07516256678,6121.54604585216,2690.90728110139,2513.26248560964,4058.00617323879,6304.03404798705,3813.56794561874,5803.0003440493,18903.4055046042,20727.147465957,15887.6867841871,8461.0081342061,10125.3453952028,7154.09478662605,2777.75602445202,902.305137539295,834.083708426107,5207.09416822704,1523.99178747696,1877.11183579479,1473.5460662887,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,225.863683033191,2690.28742457312,3177.14914133355,2584.88437249096,1477.25679093885,2240.95112575374,9276.98090257682,800.339687769193,0,2055.28020177925,1732.30759864251,7819.85181534103,3787.58780042175,4316.08842373642,2953.52377968629,2123.70221999197,1834.77335699822,3947.09703351907,7139.2076704015,1899.53198100318,1260.67593358059,1345.8567399036,1199.41525639578,589.64103769154,12135.8846303059,15266.3425031409,1468.92818871875,2627.02131746965,4105.40913418754,17670.2198173238,23942.260111533,8874.36720387808,2335.50486014945,11583.0774177885,17643.7368992798,9699.94212262826,1934.16452407995,1299.10262740532,610.542513229939,473.238983504174,3692.10991997954,2491.46962087579,788.54627331125,1340.79416842485,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1129.31841516596,110.422245038449,1054.03052082156,692.648627968452,0,0,515.001190390611,704.667497752884,4942.45953285009,20435.3574348336,2084.64134751895,2818.66999101154,1350.61270402636,675.306352013181,3574.31663862288,1044.61548792599,5344.69479604438,1686.57996519565,1575.84491697573,1124.38664346377,979.579272714645,388.88928506016,1650.99490553631,6153.7082842717,6632.14927464412,894.7397644259,4820.97224667837,2260.31909003307,2315.54070247416,14242.6715570744,13174.1148097576,6874.77439277537,7992.0994613313,23942.3946759495,12741.2645504614,4718.8877545077,364.382444272223,303.797845451615,609.295191261624,4010.70038519788,7583.61035105756,17791.0152718679,7842.99237580325,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.01919295629313,0,160.61417460138,0,0,0,0,636.158157693576,2701.22540805272,2681.65131089292,3493.97634302472,3366.744711486,1291.89041254695,1458.27023840527,1923.37427855255,1285.6806005243,2709.38217989971,3764.99163947716,1686.57996519565,5690.07786237724,2870.59317308552,1058.4446639129,1906.09014738507,1063.86606355751,1339.63293748232,3885.60044691118,2876.40852742815,5622.75356995923,621.913470126484,3385.10424208434,7444.33365300948,3841.54604547198,13112.9742092716,11615.1170916892,7372.99030029855,7888.04503829314,153.146244694123,866.338192746019,857.745657601316,15634.6329175192,1943.56845338066,20493.6801304336,7640.39985985963,0,0,0,0,0,0,0,0,0
